ID,cluster_ID
ParlaMint-GB_2015-09-14-commons.u46,26
ParlaMint-GB_2018-11-19-commons.u9,27
ParlaMint-GB_2018-06-11-commons.u313,26
ParlaMint-GB_2017-11-30-commons.u494,26
ParlaMint-GB_2021-01-25-commons.u1,21
ParlaMint-GB_2020-05-13-commons.u212,26
ParlaMint-GB_2020-06-30-commons.u412,26
ParlaMint-GB_2016-02-29-commons.u446,-1
ParlaMint-GB_2020-01-27-commons.u110,-1
ParlaMint-GB_2017-03-16-commons.u4,26
ParlaMint-GB_2019-11-05-commons.u8,26
ParlaMint-GB_2015-11-10-commons.u407,26
ParlaMint-GB_2019-01-21-commons.u419,26
ParlaMint-GB_2022-07-21-commons.u284,26
ParlaMint-GB_2022-07-21-commons.u287,-1
ParlaMint-GB_2016-04-14-commons.u133,-1
ParlaMint-GB_2022-01-18-commons.u295,26
ParlaMint-GB_2016-04-25-commons.u308,26
ParlaMint-GB_2019-07-24-commons.u297,-1
ParlaMint-GB_2019-03-22-commons.u30,0
ParlaMint-GB_2015-01-13-commons.u193,26
ParlaMint-GB_2019-09-25-commons.u959,-1
ParlaMint-GB_2022-05-10-commons.u122,26
ParlaMint-GB_2019-06-24-commons.u379,26
ParlaMint-GB_2016-10-12-commons.u389,26
ParlaMint-GB_2018-11-26-commons.u530,26
ParlaMint-GB_2021-05-27-commons.u216,-1
ParlaMint-GB_2019-05-01-commons.u310,26
ParlaMint-GB_2018-07-18-commons.u235,-1
ParlaMint-GB_2021-06-29-commons.u372,26
ParlaMint-GB_2021-04-13-commons.u44,-1
ParlaMint-GB_2018-06-14-commons.u492,26
ParlaMint-GB_2018-12-06-commons.u580,26
ParlaMint-GB_2018-10-23-commons.u478,26
ParlaMint-GB_2022-05-25-commons.u39,26
ParlaMint-GB_2016-02-22-commons.u215,26
ParlaMint-GB_2022-07-19-commons.u35,-1
ParlaMint-GB_2017-11-21-commons.u3,-1
ParlaMint-GB_2018-06-25-commons.u364,-1
ParlaMint-GB_2016-10-12-commons.u286,-1
ParlaMint-GB_2018-09-12-commons.u110,26
ParlaMint-GB_2018-12-05-commons.u193,26
ParlaMint-GB_2021-05-12-commons.u188,-1
ParlaMint-GB_2017-11-02-commons.u174,-1
ParlaMint-GB_2016-04-27-commons.u81,26
ParlaMint-GB_2015-09-14-commons.u190,-1
ParlaMint-GB_2022-03-09-commons.u412,-1
ParlaMint-GB_2019-03-19-commons.u146,26
ParlaMint-GB_2017-01-30-commons.u462,26
ParlaMint-GB_2021-04-22-commons.u178,26
ParlaMint-GB_2016-02-03-commons.u465,26
ParlaMint-GB_2020-02-25-commons.u248,-1
ParlaMint-GB_2015-09-15-commons.u375,26
ParlaMint-GB_2019-10-23-commons.u217,26
ParlaMint-GB_2019-01-09-commons.u511,26
ParlaMint-GB_2021-04-26-commons.u238,26
ParlaMint-GB_2019-01-23-commons.u284,26
ParlaMint-GB_2017-12-01-commons.u95,26
ParlaMint-GB_2018-11-15-commons.u56,26
ParlaMint-GB_2018-09-04-commons.u251,26
ParlaMint-GB_2021-09-21-commons.u29,26
ParlaMint-GB_2018-12-05-commons.u224,26
ParlaMint-GB_2018-04-17-commons.u516,-1
ParlaMint-GB_2016-03-24-commons.u304,26
ParlaMint-GB_2018-03-13-commons.u423,26
ParlaMint-GB_2021-12-06-commons.u433,-1
ParlaMint-GB_2018-12-04-commons.u669,-1
ParlaMint-GB_2017-03-13-commons.u279,26
ParlaMint-GB_2020-11-05-commons.u49,-1
ParlaMint-GB_2018-03-07-commons.u364,26
ParlaMint-GB_2021-12-01-commons.u257,26
ParlaMint-GB_2020-11-19-commons.u300,-1
ParlaMint-GB_2020-06-04-commons.u297,26
ParlaMint-GB_2021-12-06-commons.u272,26
ParlaMint-GB_2015-06-16-commons.u392,26
ParlaMint-GB_2018-11-12-commons.u272,-1
ParlaMint-GB_2019-01-22-commons.u276,26
ParlaMint-GB_2022-03-16-commons.u210,26
ParlaMint-GB_2015-10-19-commons.u133,11
ParlaMint-GB_2015-10-20-commons.u454,0
ParlaMint-GB_2019-02-20-commons.u396,26
ParlaMint-GB_2018-06-20-commons.u231,26
ParlaMint-GB_2019-03-06-commons.u46,26
ParlaMint-GB_2016-06-27-commons.u205,26
ParlaMint-GB_2017-03-09-commons.u340,26
ParlaMint-GB_2018-11-20-commons.u42,26
ParlaMint-GB_2019-01-08-commons.u458,26
ParlaMint-GB_2017-10-30-commons.u317,-1
ParlaMint-GB_2015-06-18-commons.u585,26
ParlaMint-GB_2015-11-18-commons.u44,-1
ParlaMint-GB_2019-10-30-commons.u262,-1
ParlaMint-GB_2015-06-22-commons.u222,26
ParlaMint-GB_2021-02-22-commons.u186,26
ParlaMint-GB_2016-04-26-commons.u100,-1
ParlaMint-GB_2017-03-27-commons.u118,-1
ParlaMint-GB_2017-02-03-commons.u120,26
ParlaMint-GB_2018-01-09-commons.u41,-1
ParlaMint-GB_2016-05-10-commons.u218,-1
ParlaMint-GB_2015-06-11-commons.u470,26
ParlaMint-GB_2016-04-11-commons.u316,-1
ParlaMint-GB_2019-03-05-commons.u231,26
ParlaMint-GB_2021-02-23-commons.u211,-1
ParlaMint-GB_2017-10-11-commons.u52,26
ParlaMint-GB_2018-02-28-commons.u46,26
ParlaMint-GB_2018-10-17-commons.u110,11
ParlaMint-GB_2015-02-03-commons.u229,26
ParlaMint-GB_2016-01-14-commons.u321,26
ParlaMint-GB_2020-05-04-commons.u175,-1
ParlaMint-GB_2015-07-01-commons.u241,26
ParlaMint-GB_2020-11-24-commons.u458,-1
ParlaMint-GB_2016-04-26-commons.u396,26
ParlaMint-GB_2020-07-09-commons.u316,-1
ParlaMint-GB_2018-11-26-commons.u529,26
ParlaMint-GB_2015-06-18-commons.u180,-1
ParlaMint-GB_2018-12-13-commons.u399,9
ParlaMint-GB_2016-12-06-commons.u303,-1
ParlaMint-GB_2020-06-30-commons.u363,26
ParlaMint-GB_2019-01-14-commons.u698,26
ParlaMint-GB_2016-04-18-commons.u321,26
ParlaMint-GB_2015-09-07-commons.u207,0
ParlaMint-GB_2017-01-09-commons.u363,-1
ParlaMint-GB_2019-05-20-commons.u339,-1
ParlaMint-GB_2016-04-28-commons.u158,26
ParlaMint-GB_2017-11-06-commons.u313,26
ParlaMint-GB_2021-12-14-commons.u307,26
ParlaMint-GB_2018-10-29-commons.u8,26
ParlaMint-GB_2021-04-22-commons.u337,-1
ParlaMint-GB_2019-02-19-commons.u206,-1
ParlaMint-GB_2016-05-24-commons.u90,26
ParlaMint-GB_2020-06-02-commons.u40,-1
ParlaMint-GB_2020-09-07-commons.u139,26
ParlaMint-GB_2018-11-13-commons.u170,11
ParlaMint-GB_2015-11-05-commons.u226,-1
ParlaMint-GB_2020-10-07-commons.u104,26
ParlaMint-GB_2020-04-27-commons.u99,-1
ParlaMint-GB_2020-03-23-commons.u138,26
ParlaMint-GB_2017-12-13-commons.u79,-1
ParlaMint-GB_2015-09-07-commons.u568,-1
ParlaMint-GB_2016-03-21-commons.u583,26
ParlaMint-GB_2019-01-28-commons.u459,26
ParlaMint-GB_2017-09-05-commons.u103,26
ParlaMint-GB_2016-06-14-commons.u74,26
ParlaMint-GB_2018-09-11-commons.u162,26
ParlaMint-GB_2021-01-26-commons.u350,26
ParlaMint-GB_2022-02-21-commons.u331,26
ParlaMint-GB_2020-01-28-commons.u307,-1
ParlaMint-GB_2016-03-14-commons.u228,26
ParlaMint-GB_2022-01-31-commons.u529,26
ParlaMint-GB_2019-10-07-commons.u369,26
ParlaMint-GB_2017-02-22-commons.u410,26
ParlaMint-GB_2016-05-24-commons.u15,26
ParlaMint-GB_2020-03-03-commons.u279,26
ParlaMint-GB_2016-06-14-commons.u404,-1
ParlaMint-GB_2018-05-03-commons.u204,-1
ParlaMint-GB_2018-07-09-commons.u319,26
ParlaMint-GB_2019-06-04-commons.u33,26
ParlaMint-GB_2021-11-25-commons.u329,26
ParlaMint-GB_2017-06-26-commons.u484,26
ParlaMint-GB_2021-11-26-commons.u49,26
ParlaMint-GB_2022-01-24-commons.u278,-1
ParlaMint-GB_2018-05-14-commons.u45,-1
ParlaMint-GB_2015-07-09-commons.u44,-1
ParlaMint-GB_2017-07-17-commons.u267,-1
ParlaMint-GB_2016-02-22-commons.u265,-1
ParlaMint-GB_2015-03-23-commons.u341,26
ParlaMint-GB_2022-05-23-commons.u261,0
ParlaMint-GB_2018-11-12-commons.u57,-1
ParlaMint-GB_2015-06-08-commons.u462,26
ParlaMint-GB_2022-03-23-commons.u155,-1
ParlaMint-GB_2017-02-01-commons.u180,25
ParlaMint-GB_2020-02-10-commons.u293,26
ParlaMint-GB_2019-07-24-commons.u111,11
ParlaMint-GB_2019-09-05-commons.u11,26
ParlaMint-GB_2015-03-09-commons.u295,26
ParlaMint-GB_2022-02-23-commons.u304,-1
ParlaMint-GB_2019-10-02-commons.u108,26
ParlaMint-GB_2018-09-11-commons.u153,26
ParlaMint-GB_2020-01-29-commons.u312,26
ParlaMint-GB_2018-06-12-commons.u241,-1
ParlaMint-GB_2018-03-26-commons.u2,-1
ParlaMint-GB_2017-03-16-commons.u121,26
ParlaMint-GB_2016-03-23-commons.u89,11
ParlaMint-GB_2017-12-20-commons.u328,14
ParlaMint-GB_2019-05-21-commons.u172,-1
ParlaMint-GB_2020-03-23-commons.u243,26
ParlaMint-GB_2021-07-06-commons.u117,26
ParlaMint-GB_2016-03-14-commons.u248,26
ParlaMint-GB_2019-01-28-commons.u500,26
ParlaMint-GB_2018-02-28-commons.u133,26
ParlaMint-GB_2018-12-03-commons.u224,26
ParlaMint-GB_2015-09-07-commons.u458,26
ParlaMint-GB_2022-04-26-commons.u244,-1
ParlaMint-GB_2020-06-18-commons.u281,26
ParlaMint-GB_2020-09-14-commons.u153,-1
ParlaMint-GB_2015-07-16-commons.u209,26
ParlaMint-GB_2018-11-05-commons.u523,26
ParlaMint-GB_2017-11-16-commons.u346,26
ParlaMint-GB_2017-02-08-commons.u222,-1
ParlaMint-GB_2020-09-07-commons.u185,-1
ParlaMint-GB_2019-09-09-commons.u714,0
ParlaMint-GB_2017-07-06-commons.u362,-1
ParlaMint-GB_2019-01-21-commons.u367,26
ParlaMint-GB_2022-06-29-commons.u228,-1
ParlaMint-GB_2021-12-08-commons.u378,15
ParlaMint-GB_2015-12-15-commons.u496,-1
ParlaMint-GB_2019-06-10-commons.u284,-1
ParlaMint-GB_2019-07-22-commons.u369,26
ParlaMint-GB_2020-01-27-commons.u24,26
ParlaMint-GB_2020-02-27-commons.u361,26
ParlaMint-GB_2021-02-22-commons.u81,-1
ParlaMint-GB_2021-12-16-commons.u235,-1
ParlaMint-GB_2021-01-06-commons.u362,-1
ParlaMint-GB_2015-06-04-commons.u247,26
ParlaMint-GB_2015-11-16-commons.u518,18
ParlaMint-GB_2019-06-06-commons.u101,-1
ParlaMint-GB_2017-01-11-commons.u340,26
ParlaMint-GB_2021-07-22-commons.u105,26
ParlaMint-GB_2020-02-13-commons.u220,26
ParlaMint-GB_2019-10-01-commons.u443,26
ParlaMint-GB_2019-05-08-commons.u21,-1
ParlaMint-GB_2016-03-16-commons.u295,26
ParlaMint-GB_2021-10-21-commons.u320,26
ParlaMint-GB_2018-04-18-commons.u108,11
ParlaMint-GB_2019-06-20-commons.u243,26
ParlaMint-GB_2021-06-29-commons.u367,-1
ParlaMint-GB_2020-03-19-commons.u434,26
ParlaMint-GB_2018-05-11-commons.u132,26
ParlaMint-GB_2015-06-09-commons.u228,26
ParlaMint-GB_2017-11-23-commons.u20,-1
ParlaMint-GB_2015-02-10-commons.u359,26
ParlaMint-GB_2022-01-20-commons.u269,26
ParlaMint-GB_2019-07-22-commons.u52,26
ParlaMint-GB_2015-11-23-commons.u291,26
ParlaMint-GB_2019-09-04-commons.u305,26
ParlaMint-GB_2021-09-15-commons.u137,26
ParlaMint-GB_2018-11-05-commons.u169,26
ParlaMint-GB_2018-10-17-commons.u469,-1
ParlaMint-GB_2021-12-08-commons.u334,26
ParlaMint-GB_2018-02-28-commons.u186,26
ParlaMint-GB_2021-10-22-commons.u43,26
ParlaMint-GB_2019-01-15-commons.u169,26
ParlaMint-GB_2021-07-07-commons.u244,26
ParlaMint-GB_2019-06-04-commons.u227,-1
ParlaMint-GB_2022-06-14-commons.u335,26
ParlaMint-GB_2021-04-26-commons.u132,6
ParlaMint-GB_2018-01-16-commons.u293,-1
ParlaMint-GB_2018-03-13-commons.u408,26
ParlaMint-GB_2021-07-14-commons.u289,26
ParlaMint-GB_2017-10-09-commons.u89,21
ParlaMint-GB_2019-01-17-commons.u35,-1
ParlaMint-GB_2021-01-21-commons.u283,-1
ParlaMint-GB_2020-12-07-commons.u65,-1
ParlaMint-GB_2021-04-19-commons.u328,-1
ParlaMint-GB_2019-09-03-commons.u87,-1
ParlaMint-GB_2017-09-14-commons.u415,22
ParlaMint-GB_2021-02-11-commons.u367,26
ParlaMint-GB_2016-05-12-commons.u224,-1
ParlaMint-GB_2015-01-15-commons.u153,21
ParlaMint-GB_2017-07-04-commons.u152,11
ParlaMint-GB_2020-11-05-commons.u294,26
ParlaMint-GB_2018-01-18-commons.u291,26
ParlaMint-GB_2019-04-01-commons.u4,26
ParlaMint-GB_2021-02-08-commons.u338,26
ParlaMint-GB_2020-05-18-commons.u238,-1
ParlaMint-GB_2021-01-12-commons.u300,-1
ParlaMint-GB_2015-01-29-commons.u8,-1
ParlaMint-GB_2015-06-16-commons.u8,26
ParlaMint-GB_2016-12-19-commons.u345,26
ParlaMint-GB_2022-06-20-commons.u275,26
ParlaMint-GB_2017-07-11-commons.u98,-1
ParlaMint-GB_2017-11-06-commons.u317,26
ParlaMint-GB_2020-06-29-commons.u64,-1
ParlaMint-GB_2018-01-29-commons.u439,-1
ParlaMint-GB_2022-07-20-commons.u6,26
ParlaMint-GB_2015-02-11-commons.u368,26
ParlaMint-GB_2015-07-13-commons.u185,26
ParlaMint-GB_2016-07-19-commons.u212,26
ParlaMint-GB_2017-06-21-commons.u228,26
ParlaMint-GB_2017-01-18-commons.u244,26
ParlaMint-GB_2017-06-22-commons.u259,26
ParlaMint-GB_2015-07-13-commons.u326,26
ParlaMint-GB_2016-12-14-commons.u87,26
ParlaMint-GB_2016-07-19-commons.u351,26
ParlaMint-GB_2020-01-09-commons.u490,26
ParlaMint-GB_2015-02-02-commons.u211,0
ParlaMint-GB_2020-10-21-commons.u125,26
ParlaMint-GB_2015-10-21-commons.u364,26
ParlaMint-GB_2018-01-15-commons.u400,-1
ParlaMint-GB_2018-05-08-commons.u145,-1
ParlaMint-GB_2018-03-29-commons.u490,26
ParlaMint-GB_2019-03-25-commons.u101,-1
ParlaMint-GB_2019-04-03-commons.u412,26
ParlaMint-GB_2017-12-01-commons.u37,26
ParlaMint-GB_2018-02-06-commons.u135,26
ParlaMint-GB_2017-02-07-commons.u262,26
ParlaMint-GB_2020-01-29-commons.u233,-1
ParlaMint-GB_2020-06-11-commons.u265,26
ParlaMint-GB_2016-10-26-commons.u251,26
ParlaMint-GB_2020-03-02-commons.u526,26
ParlaMint-GB_2015-02-04-commons.u530,26
ParlaMint-GB_2018-09-10-commons.u223,26
ParlaMint-GB_2015-06-22-commons.u196,26
ParlaMint-GB_2019-02-14-commons.u537,26
ParlaMint-GB_2021-12-16-commons.u195,-1
ParlaMint-GB_2015-01-07-commons.u124,11
ParlaMint-GB_2018-02-27-commons.u295,26
ParlaMint-GB_2022-06-08-commons.u286,26
ParlaMint-GB_2015-10-22-commons.u193,-1
ParlaMint-GB_2017-01-27-commons.u108,26
ParlaMint-GB_2021-06-28-commons.u369,26
ParlaMint-GB_2018-12-06-commons.u151,26
ParlaMint-GB_2016-04-27-commons.u330,-1
ParlaMint-GB_2019-09-04-commons.u608,-1
ParlaMint-GB_2018-07-18-commons.u544,26
ParlaMint-GB_2016-09-07-commons.u181,26
ParlaMint-GB_2018-02-06-commons.u155,11
ParlaMint-GB_2018-10-16-commons.u467,26
ParlaMint-GB_2021-05-12-commons.u59,-1
ParlaMint-GB_2019-07-25-commons.u545,26
ParlaMint-GB_2021-09-23-commons.u274,-1
ParlaMint-GB_2022-06-16-commons.u53,-1
ParlaMint-GB_2018-05-21-commons.u99,-1
ParlaMint-GB_2016-02-24-commons.u209,26
ParlaMint-GB_2017-10-10-commons.u18,8
ParlaMint-GB_2018-11-12-commons.u131,26
ParlaMint-GB_2018-06-12-commons.u145,-1
ParlaMint-GB_2019-10-19-commons.u61,26
ParlaMint-GB_2022-01-19-commons.u329,-1
ParlaMint-GB_2017-01-18-commons.u176,26
ParlaMint-GB_2020-09-25-commons.u61,-1
ParlaMint-GB_2017-12-21-commons.u161,-1
ParlaMint-GB_2016-02-22-commons.u429,26
ParlaMint-GB_2021-01-25-commons.u30,-1
ParlaMint-GB_2017-02-02-commons.u239,-1
ParlaMint-GB_2018-06-13-commons.u356,26
ParlaMint-GB_2018-01-25-commons.u4,26
ParlaMint-GB_2017-03-20-commons.u211,26
ParlaMint-GB_2019-04-02-commons.u347,26
ParlaMint-GB_2015-07-21-commons.u44,-1
ParlaMint-GB_2021-12-09-commons.u118,26
ParlaMint-GB_2018-05-24-commons.u47,26
ParlaMint-GB_2017-12-21-commons.u34,26
ParlaMint-GB_2018-03-01-commons.u1,26
ParlaMint-GB_2019-12-20-commons.u41,26
ParlaMint-GB_2016-03-07-commons.u70,26
ParlaMint-GB_2021-10-26-commons.u208,26
ParlaMint-GB_2016-12-07-commons.u115,11
ParlaMint-GB_2022-01-31-commons.u565,26
ParlaMint-GB_2021-06-22-commons.u51,26
ParlaMint-GB_2018-03-12-commons.u573,-1
ParlaMint-GB_2019-01-29-commons.u523,26
ParlaMint-GB_2020-02-10-commons.u323,26
ParlaMint-GB_2018-05-14-commons.u82,-1
ParlaMint-GB_2016-02-02-commons.u388,0
ParlaMint-GB_2015-11-26-commons.u120,26
ParlaMint-GB_2021-06-23-commons.u6,26
ParlaMint-GB_2015-03-16-commons.u186,26
ParlaMint-GB_2017-10-11-commons.u167,26
ParlaMint-GB_2017-03-23-commons.u296,26
ParlaMint-GB_2021-06-09-commons.u304,26
ParlaMint-GB_2017-03-02-commons.u181,26
ParlaMint-GB_2016-03-15-commons.u116,26
ParlaMint-GB_2016-01-12-commons.u263,26
ParlaMint-GB_2022-06-30-commons.u25,26
ParlaMint-GB_2021-12-08-commons.u282,26
ParlaMint-GB_2018-01-22-commons.u20,26
ParlaMint-GB_2015-02-26-commons.u211,-1
ParlaMint-GB_2017-01-10-commons.u4,26
ParlaMint-GB_2019-01-22-commons.u99,-1
ParlaMint-GB_2017-12-05-commons.u121,-1
ParlaMint-GB_2021-02-04-commons.u124,26
ParlaMint-GB_2018-01-30-commons.u247,26
ParlaMint-GB_2015-01-05-commons.u289,26
ParlaMint-GB_2020-07-21-commons.u353,26
ParlaMint-GB_2016-04-12-commons.u278,-1
ParlaMint-GB_2017-10-09-commons.u431,26
ParlaMint-GB_2019-06-10-commons.u444,26
ParlaMint-GB_2017-11-29-commons.u540,-1
ParlaMint-GB_2017-09-11-commons.u265,26
ParlaMint-GB_2015-06-15-commons.u489,-1
ParlaMint-GB_2018-06-27-commons.u3,-1
ParlaMint-GB_2018-02-07-commons.u137,26
ParlaMint-GB_2018-12-18-commons.u459,26
ParlaMint-GB_2017-10-16-commons.u580,26
ParlaMint-GB_2016-01-21-commons.u3,-1
ParlaMint-GB_2022-06-21-commons.u106,-1
ParlaMint-GB_2018-01-08-commons.u83,26
ParlaMint-GB_2016-10-26-commons.u198,26
ParlaMint-GB_2022-03-02-commons.u31,-1
ParlaMint-GB_2020-11-30-commons.u44,26
ParlaMint-GB_2015-07-14-commons.u410,26
ParlaMint-GB_2018-05-01-commons.u283,26
ParlaMint-GB_2015-09-07-commons.u428,26
ParlaMint-GB_2015-02-03-commons.u89,-1
ParlaMint-GB_2017-11-03-commons.u68,26
ParlaMint-GB_2017-10-26-commons.u98,26
ParlaMint-GB_2022-03-15-commons.u324,-1
ParlaMint-GB_2019-02-26-commons.u518,-1
ParlaMint-GB_2019-05-22-commons.u339,26
ParlaMint-GB_2015-01-15-commons.u98,11
ParlaMint-GB_2021-12-06-commons.u464,-1
ParlaMint-GB_2018-07-05-commons.u472,26
ParlaMint-GB_2022-01-14-commons.u144,26
ParlaMint-GB_2019-03-22-commons.u42,26
ParlaMint-GB_2017-12-19-commons.u29,26
ParlaMint-GB_2016-06-06-commons.u34,-1
ParlaMint-GB_2015-03-26-commons.u247,26
ParlaMint-GB_2021-10-25-commons.u266,26
ParlaMint-GB_2018-01-10-commons.u98,26
ParlaMint-GB_2016-02-09-commons.u85,-1
ParlaMint-GB_2021-06-16-commons.u140,26
ParlaMint-GB_2021-10-20-commons.u199,26
ParlaMint-GB_2021-11-17-commons.u306,-1
ParlaMint-GB_2020-11-19-commons.u444,24
ParlaMint-GB_2021-05-27-commons.u84,-1
ParlaMint-GB_2016-07-21-commons.u89,26
ParlaMint-GB_2019-04-08-commons.u323,26
ParlaMint-GB_2021-03-01-commons.u281,26
ParlaMint-GB_2017-06-29-commons.u494,26
ParlaMint-GB_2015-09-08-commons.u285,26
ParlaMint-GB_2015-12-09-commons.u328,26
ParlaMint-GB_2021-07-07-commons.u69,26
ParlaMint-GB_2018-10-17-commons.u229,26
ParlaMint-GB_2016-01-06-commons.u158,-1
ParlaMint-GB_2022-06-16-commons.u278,-1
ParlaMint-GB_2016-12-07-commons.u111,11
ParlaMint-GB_2015-01-21-commons.u67,26
ParlaMint-GB_2015-06-16-commons.u487,-1
ParlaMint-GB_2018-06-26-commons.u118,-1
ParlaMint-GB_2018-06-26-commons.u206,-1
ParlaMint-GB_2020-01-27-commons.u428,26
ParlaMint-GB_2018-04-18-commons.u391,26
ParlaMint-GB_2020-06-15-commons.u142,26
ParlaMint-GB_2018-12-18-commons.u330,26
ParlaMint-GB_2015-06-03-commons.u24,-1
ParlaMint-GB_2019-06-26-commons.u214,26
ParlaMint-GB_2018-04-27-commons.u164,26
ParlaMint-GB_2021-05-13-commons.u161,-1
ParlaMint-GB_2018-10-26-commons.u76,26
ParlaMint-GB_2022-01-19-commons.u275,26
ParlaMint-GB_2020-01-14-commons.u32,5
ParlaMint-GB_2020-12-01-commons.u283,1
ParlaMint-GB_2016-06-08-commons.u35,26
ParlaMint-GB_2015-09-16-commons.u114,-1
ParlaMint-GB_2017-11-01-commons.u185,-1
ParlaMint-GB_2021-11-17-commons.u285,26
ParlaMint-GB_2019-05-15-commons.u270,-1
ParlaMint-GB_2019-04-23-commons.u73,-1
ParlaMint-GB_2022-01-17-commons.u44,26
ParlaMint-GB_2019-03-14-commons.u176,18
ParlaMint-GB_2022-01-19-commons.u395,26
ParlaMint-GB_2016-11-02-commons.u187,26
ParlaMint-GB_2016-07-12-commons.u85,-1
ParlaMint-GB_2015-10-29-commons.u435,-1
ParlaMint-GB_2020-03-23-commons.u368,26
ParlaMint-GB_2020-09-14-commons.u34,21
ParlaMint-GB_2015-03-04-commons.u477,26
ParlaMint-GB_2021-06-08-commons.u125,-1
ParlaMint-GB_2018-06-28-commons.u176,-1
ParlaMint-GB_2018-06-04-commons.u288,26
ParlaMint-GB_2016-09-15-commons.u367,26
ParlaMint-GB_2015-01-05-commons.u98,-1
ParlaMint-GB_2015-09-14-commons.u499,26
ParlaMint-GB_2018-01-09-commons.u423,0
ParlaMint-GB_2020-10-12-commons.u96,-1
ParlaMint-GB_2019-10-23-commons.u216,26
ParlaMint-GB_2016-02-22-commons.u91,26
ParlaMint-GB_2016-01-19-commons.u444,26
ParlaMint-GB_2018-11-27-commons.u355,26
ParlaMint-GB_2020-09-30-commons.u52,-1
ParlaMint-GB_2019-10-17-commons.u64,-1
ParlaMint-GB_2019-01-24-commons.u258,26
ParlaMint-GB_2016-12-19-commons.u416,26
ParlaMint-GB_2018-05-09-commons.u283,-1
ParlaMint-GB_2020-03-18-commons.u399,26
ParlaMint-GB_2019-01-07-commons.u13,26
ParlaMint-GB_2015-10-22-commons.u225,26
ParlaMint-GB_2017-09-05-commons.u139,11
ParlaMint-GB_2017-07-11-commons.u194,26
ParlaMint-GB_2015-03-23-commons.u2,-1
ParlaMint-GB_2015-11-19-commons.u376,26
ParlaMint-GB_2017-04-26-commons.u85,2
ParlaMint-GB_2020-03-17-commons.u478,-1
ParlaMint-GB_2017-04-27-commons.u230,26
ParlaMint-GB_2019-09-30-commons.u69,26
ParlaMint-GB_2016-01-22-commons.u143,26
ParlaMint-GB_2017-04-27-commons.u137,26
ParlaMint-GB_2019-05-20-commons.u159,26
ParlaMint-GB_2018-07-12-commons.u191,26
ParlaMint-GB_2017-11-14-commons.u606,26
ParlaMint-GB_2020-02-24-commons.u417,26
ParlaMint-GB_2018-05-24-commons.u39,26
ParlaMint-GB_2015-10-19-commons.u57,-1
ParlaMint-GB_2022-07-14-commons.u255,26
ParlaMint-GB_2021-06-23-commons.u283,26
ParlaMint-GB_2018-05-09-commons.u73,26
ParlaMint-GB_2019-04-08-commons.u534,26
ParlaMint-GB_2016-11-07-commons.u598,26
ParlaMint-GB_2018-02-08-commons.u293,-1
ParlaMint-GB_2019-04-29-commons.u149,-1
ParlaMint-GB_2020-03-04-commons.u48,-1
ParlaMint-GB_2019-10-17-commons.u337,-1
ParlaMint-GB_2021-12-13-commons.u120,-1
ParlaMint-GB_2015-07-15-commons.u185,-1
ParlaMint-GB_2017-11-13-commons.u50,-1
ParlaMint-GB_2020-09-29-commons.u203,-1
ParlaMint-GB_2018-06-14-commons.u131,26
ParlaMint-GB_2016-06-15-commons.u359,26
ParlaMint-GB_2015-06-08-commons.u12,26
ParlaMint-GB_2015-03-02-commons.u395,26
ParlaMint-GB_2016-06-30-commons.u272,26
ParlaMint-GB_2020-02-26-commons.u278,26
ParlaMint-GB_2018-05-01-commons.u44,-1
ParlaMint-GB_2018-10-18-commons.u198,-1
ParlaMint-GB_2016-04-25-commons.u369,26
ParlaMint-GB_2018-06-20-commons.u6,26
ParlaMint-GB_2018-10-16-commons.u31,26
ParlaMint-GB_2019-03-04-commons.u620,-1
ParlaMint-GB_2016-01-27-commons.u356,26
ParlaMint-GB_2017-03-01-commons.u223,26
ParlaMint-GB_2016-11-28-commons.u96,26
ParlaMint-GB_2018-09-11-commons.u268,26
ParlaMint-GB_2015-03-17-commons.u101,26
ParlaMint-GB_2017-07-20-commons.u16,26
ParlaMint-GB_2019-10-22-commons.u314,26
ParlaMint-GB_2022-06-29-commons.u290,-1
ParlaMint-GB_2015-03-23-commons.u254,-1
ParlaMint-GB_2019-10-29-commons.u323,26
ParlaMint-GB_2018-11-29-commons.u175,-1
ParlaMint-GB_2016-07-05-commons.u244,-1
ParlaMint-GB_2021-06-07-commons.u156,26
ParlaMint-GB_2019-03-04-commons.u476,26
ParlaMint-GB_2021-07-08-commons.u352,26
ParlaMint-GB_2020-03-10-commons.u334,26
ParlaMint-GB_2017-11-27-commons.u396,26
ParlaMint-GB_2016-03-16-commons.u151,-1
ParlaMint-GB_2022-06-08-commons.u191,26
ParlaMint-GB_2017-07-20-commons.u281,26
ParlaMint-GB_2019-09-25-commons.u63,26
ParlaMint-GB_2017-03-07-commons.u149,26
ParlaMint-GB_2020-05-11-commons.u147,-1
ParlaMint-GB_2019-06-20-commons.u185,26
ParlaMint-GB_2020-11-19-commons.u113,-1
ParlaMint-GB_2019-01-15-commons.u468,26
ParlaMint-GB_2015-03-12-commons.u249,26
ParlaMint-GB_2019-01-29-commons.u178,-1
ParlaMint-GB_2017-02-09-commons.u161,11
ParlaMint-GB_2016-09-13-commons.u46,26
ParlaMint-GB_2022-03-17-commons.u24,-1
ParlaMint-GB_2020-11-25-commons.u317,26
ParlaMint-GB_2020-09-28-commons.u71,-1
ParlaMint-GB_2019-04-03-commons.u257,26
